Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current US$,millions,seas. adj.,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Export-Import Ratio, seas. adj.","Import-Export Ratio, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
2006 [2006],Japan,101.7623364,100.2582645,0.241005337,101.3443554,100.5779848,4527499.642,118.3514065,880976.9175,4.139495041,1.82598E12,2.00273E12,577839.2146,578617.3882,646937,-0.015261798092484543,0.015261798092484543,646441,116.3824495,116.3824495,73.91136085
2006 [2006],United Kingdom,93.65607923,90.53880631,2.330702172,93.08667119,91.00837242,2718506.264,124.6929468,58007.83746,5.416666667,5.09938E11,5.20699E11,936.0508647,652636,244725.7814,-0.08967782556314169,0.08967782556314169,245031,0.543349111,0.543349111,116.8901876
2006 [2006],United States,93.56191065,92.67561122,3.22208945,93.32994913,93.03357685,13814700,108.9524468,68622.77216,4.608333333,3.22391E12,3.23369E12,1852063.648,1853938,1025969,0.059798232896841774,-0.059798232896841774,1025967.5,1,1,105.6790057
2006Q1 [2006Q1],Brazil,..,..,..,..,..,262454.3947,..,..,..,..,..,21377.95017,20108,33341.20423,-0.045582220384134425,0.045582220384134425,29441,..,..,..
2006Q1 [2006Q1],Canada,..,..,..,..,..,319659.4664,..,..,..,..,..,126.2551389,104071,97642.5,-0.3050629032179978,0.3050629032179978,99.12405528,..,..,..
2006Q1 [2006Q1],China,..,..,..,..,..,640147.5933,..,..,..,..,..,189740.3902,173948.9074,222541.246,-0.051239520609473205,0.051239520609473205,197251,..,..,..
2006Q1 [2006Q1],France,..,..,..,..,..,545968.0606,..,..,..,..,..,124.0145,128661,141644.5865,-0.2592103498590628,0.2592103498590628,143901.2082,..,..,..
2006Q1 [2006Q1],Germany,..,..,..,..,..,700122.2479,..,..,..,..,..,213479.6949,210960.2043,258650.1727,-0.06451798658803912,0.06451798658803912,258544,..,..,..
2006Q1 [2006Q1],India,..,..,..,..,..,213257.0786,..,..,..,..,..,40395.79237,38743,1253.564068,0.18354480216536176,-0.18354480216536176,1322.7,..,..,..
2006Q1 [2006Q1],Italy,..,..,..,..,..,458215.4592,..,..,..,..,..,196.9128905,201.0214541,96423,-0.21000183467729674,0.21000183467729674,95549,..,..,..
2006Q1 [2006Q1],Japan,..,..,..,..,..,1124761.459,..,..,..,..,..,141299.3221,138683.2616,156345,-0.013376772274342313,0.013376772274342313,151062,..,..,..
2006Q1 [2006Q1],United Kingdom,..,..,..,..,..,635762.8717,..,..,..,..,..,232.7534883,163619,66308.01855,-0.10393067604752985,0.10393067604752985,65220,..,..,..
2006Q1 [2006Q1],United States,..,..,..,..,..,3401000,..,..,..,..,..,455365.1945,433304,245389,0.061739545574830926,-0.061739545574830926,242126.4,..,..,..
2006Q2 [2006Q2],Brazil,..,..,..,..,..,267507.9974,..,..,..,..,..,21992.77712,21360,31739.78668,-0.03643632958541225,0.03643632958541225,31574,..,..,..
2006Q2 [2006Q2],Canada,..,..,..,..,..,331994.613,..,..,..,..,..,139.0054063,107134,99540.5,-0.29940695029801584,0.29940695029801584,104.1330669,..,..,..
2006Q2 [2006Q2],China,..,..,..,..,..,667761.1809,..,..,..,..,..,190763.6383,193467.4609,232466.575,-0.0624518733535743,0.0624518733535743,231181,..,..,..
2006Q2 [2006Q2],France,..,..,..,..,..,578872.6471,..,..,..,..,..,110.735,136262,157432.3273,-0.27177237184748654,0.27177237184748654,160644.956,..,..,..
2006Q2 [2006Q2],Germany,..,..,..,..,..,746953.1243,..,..,..,..,..,227481.2468,226499.9065,271640.3384,-0.05911895962866918,0.05911895962866918,270282,..,..,..
2006Q2 [2006Q2],India,..,..,..,..,..,212095.4161,..,..,..,..,..,41549.1553,42430.6,1341.970388,0.18957121116206904,-0.18957121116206904,1326.64,..,..,..
2006Q2 [2006Q2],Italy,..,..,..,..,..,485975.1203,..,..,..,..,..,207.796307,211.6795748,102994,-0.21150507381848782,0.21150507381848782,105552,..,..,..
2006Q2 [2006Q2],Japan,..,..,..,..,..,1148360.335,..,..,..,..,..,145464.2313,142679.4024,161033,-0.01355738980657146,0.01355738980657146,158102,..,..,..
2006Q2 [2006Q2],United Kingdom,..,..,..,..,..,671299.1776,..,..,..,..,..,232.459492,171026,68120.64012,-0.10112954535518859,0.10112954535518859,70660,..,..,..
2006Q2 [2006Q2],United States,..,..,..,..,..,3437500,..,..,..,..,..,464274.3239,466570,254213,0.0611087487709091,-0.0611087487709091,259147.5,..,..,..
2006Q3 [2006Q3],Brazil,..,..,..,..,..,281580.6759,..,..,..,..,..,23352.40856,25171,35938.04948,-0.044696394309635235,0.044696394309635235,39861,..,..,..
2006Q3 [2006Q3],Canada,..,..,..,..,..,335507.262,..,..,..,..,..,137.9640268,111788,100814.8,-0.30007349281518686,0.30007349281518686,101.0941414,..,..,..
2006Q3 [2006Q3],China,..,..,..,..,..,695806.7105,..,..,..,..,..,199920.6644,213936.3742,245674.4718,-0.06575649057354124,0.06575649057354124,262599,..,..,..
2006Q3 [2006Q3],France,..,..,..,..,..,591122.3987,..,..,..,..,..,106.892,127080,158071.6281,-0.26722847323565646,0.26722847323565646,148635.59,..,..,..
2006Q3 [2006Q3],Germany,..,..,..,..,..,763320.6578,..,..,..,..,..,234882.7367,232257.9439,284124.2769,-0.0645096391625522,0.0645096391625522,281452,..,..,..
2006Q3 [2006Q3],India,..,..,..,..,..,220818.449,..,..,..,..,..,45912.40804,47663.2,1485.899278,0.20119020382214534,-0.20119020382214534,1489.71,..,..,..
2006Q3 [2006Q3],Italy,..,..,..,..,..,497525.7782,..,..,..,..,..,197.4746531,196.6926719,106356,-0.213372914527105,0.213372914527105,101014,..,..,..
2006Q3 [2006Q3],Japan,..,..,..,..,..,1126712.602,..,..,..,..,..,144996.6116,148233.8403,162718,-0.01572840169582127,0.01572840169582127,165827,..,..,..
2006Q3 [2006Q3],United Kingdom,..,..,..,..,..,694649.5179,..,..,..,..,..,233.1994097,176048,55546.16321,-0.07962715351407286,0.07962715351407286,54016,..,..,..
2006Q3 [2006Q3],United States,..,..,..,..,..,3466900,..,..,..,..,..,470328.0937,483796,258553,0.06108485785572126,-0.06108485785572126,255145.5,..,..,..
2006Q4 [2006Q4],Brazil,..,..,..,..,..,295291.9251,..,..,..,..,..,24158.65996,24553,36225.50698,-0.04086412798424334,0.04086412798424334,36832,..,..,..
2006Q4 [2006Q4],Canada,..,..,..,..,..,332318.4324,..,..,..,..,..,115.0461702,100297,100461.5,-0.3019587360986841,0.3019587360986841,102.0323912,..,..,..
2006Q4 [2006Q4],China,..,..,..,..,..,742695.5335,..,..,..,..,..,210839.2527,210224.2721,263559.2647,-0.07098468971740489,0.07098468971740489,277904,..,..,..
2006Q4 [2006Q4],France,..,..,..,..,..,607858.8389,..,..,..,..,..,117.7241,141146,165496.1676,-0.27206718553155185,0.27206718553155185,169658.7727,..,..,..
2006Q4 [2006Q4],Germany,..,..,..,..,..,787383.7203,..,..,..,..,..,245828.9263,253120.0688,305999.6449,-0.07641854542925329,0.07641854542925329,312133,..,..,..
2006Q4 [2006Q4],India,..,..,..,..,..,236587.1465,..,..,..,..,..,50093.49335,49573.2,1438.900663,0.20565188517965408,-0.20565188517965408,1382.61,..,..,..
2006Q4 [2006Q4],Italy,..,..,..,..,..,511582.0585,..,..,..,..,..,214.6248527,208.5581674,114696,-0.22377910492594025,0.22377910492594025,115212,..,..,..
2006Q4 [2006Q4],Japan,..,..,..,..,..,1127665.246,..,..,..,..,..,146079.0497,149020.8839,166841,-0.018411448232217662,0.018411448232217662,171450,..,..,..
2006Q4 [2006Q4],United Kingdom,..,..,..,..,..,716794.6968,..,..,..,..,..,237.6384747,141943,54750.95947,-0.07605151271161023,0.07605151271161023,55135,..,..,..
2006Q4 [2006Q4],United States,..,..,..,..,..,3509300,..,..,..,..,..,462096.0362,470268,267814,0.05536204832872652,-0.05536204832872652,269548.1,..,..,..
2007 [2007],Brazil,88.39371808,88.00229593,3.647032995,88.29224824,87.98760177,1402981.144,71.77117148,180334,..,4.93118E11,5.44438E11,119967.0706,120476,160364.5025,-0.028793994896341952,0.028793994896341952,160521,1.947450509,1.947450509,62.57542218
2007 [2007],Canada,97.62544803,96.24352332,2.130584192,97.18257508,96.82884448,1475973.49,114.19803,40997.25869,6.033333333,2.42123E11,2.404E11,398.468569,326561,430562,-0.29144394147011404,0.29144394147011404,438.8961869,1.074311992,1.074311992,91.28006366
2007 [2007],China,99.85229759,93.9227069,4.82088392,99.81679974,93.37880908,3542974.349,120.5494698,1531348.531,4.049658645,2.06354E12,1.96755E12,955301.5907,956062.5362,1217964.306,-0.07413621703869698,0.07413621703869698,1218122,7.60621615,7.60621615,..
2007 [2007],France,96.90042827,96.37642639,1.491841057,96.28102837,96.86398119,2663899.442,140.2431677,50338.56195,7.65,4.0722E11,4.15097E11,530.8783,616089,764417.1334,-0.2867549138891258,0.2867549138891258,765665.9751,4.792017772,0.730506897,98.50997892
2007 [2007],Germany,97.43797487,97.09636821,2.291883701,96.92727924,97.0657277,3431871.426,122.5455578,50403.40733,8.532418227,1.04006E12,1.15051E12,1055170.948,1056163.658,1321552.575,-0.07761993208191939,0.07761993208191939,1324094,1.428842481,0.730506897,105.3443247
2007 [2007],India,..,77.96671411,5.99148025,..,78.13892264,1129039.985,100.719908,275316,7.2,4.46422E11,4.31056E11,228914.9599,229369.9,6196.757268,0.1972633437176275,-0.1972633437176275,6190.17,41.35376792,41.35376792,..
2007 [2007],Italy,96.69225146,95.24293677,1.825730298,95.11866235,95.38141721,2214007.491,170.1721104,32744.90907,6.088832217,5.70067E11,6.37771E11,856.785354,856.0825819,500095,-0.22549075225599588,0.22549075225599588,500350,1414.504195,0.730506897,108.9876003
2007 [2007],Japan,101.4853978,100.3357438,0.077279753,101.0521042,100.6383713,4516767.023,123.1531266,954145.1889,3.838205478,1.8796E12,2.05905E12,621112.9058,622003.0963,716182,-0.021048040272144904,0.021048040272144904,714126,117.7786143,117.7786143,73.38856182
2007 [2007],United Kingdom,95.32578172,92.64563774,2.326992712,94.74617183,93.12235278,3102749.56,148.0134345,69950.42792,5.333333333,5.13291E11,5.24122E11,1045.398217,483385,222557.002,-0.07139203454854409,0.07139203454854409,222741,0.49976992,0.49976992,130.6217406
2007 [2007],United States,95.748518,95.33591125,2.870550296,95.50932242,95.68752009,14452000,125.7729796,73987.4406,4.616666667,3.30594E12,3.31596E12,1955052.764,1956961,1148197,0.05583004179352338,-0.05583004179352338,1148198.6,1,1,107.1765122
2007Q1 [2007Q1],Brazil,..,..,..,..,..,311551.8974,..,..,..,..,..,26783.08236,25160,38942.66221,-0.039029066911405695,0.039029066911405695,33986,..,..,..
2007Q1 [2007Q1],Canada,..,..,..,..,..,330100.3639,..,..,..,..,..,98.58322322,81174,101506.1,-0.3072020750861705,0.3072020750861705,102.8119252,..,..,..
2007Q1 [2007Q1],China,..,..,..,..,..,807419.2631,..,..,..,..,..,224106.6136,205809.6328,289326.4855,-0.08077571948134513,0.08077571948134513,252285,..,..,..
2007Q1 [2007Q1],France,..,..,..,..,..,625286.8144,..,..,..,..,..,130.6499,144176,173998.8724,-0.2780615527081551,0.2780615527081551,175033.7976,..,..,..
2007Q1 [2007Q1],Germany,..,..,..,..,..,807753.4203,..,..,..,..,..,252760.1369,248719.6573,314018.4282,-0.07583786061499889,0.07583786061499889,311873,..,..,..
2007Q1 [2007Q1],India,..,..,..,..,..,251070.1203,..,..,..,..,..,49008.35479,46068.2,1464.448763,0.18936505056910188,-0.18936505056910188,1518.83,..,..,..
2007Q1 [2007Q1],Italy,..,..,..,..,..,521910.7915,..,..,..,..,..,211.6702667,213.4982104,116579,-0.22296402302557103,0.22296402302557103,117356,..,..,..
2007Q1 [2007Q1],Japan,..,..,..,..,..,1117766.353,..,..,..,..,..,148635.795,145096.851,172196,-0.021077933627869715,0.021077933627869715,166737,..,..,..
2007Q1 [2007Q1],United Kingdom,..,..,..,..,..,742459.1912,..,..,..,..,..,249.6405188,113674,54065.86142,-0.0724837425936091,0.0724837425936091,53158,..,..,..
2007Q1 [2007Q1],United States,..,..,..,..,..,3552200,..,..,..,..,..,477148.7973,451989,272655,0.05756821048927425,-0.05756821048927425,268384.2,..,..,..
2007Q2 [2007Q2],Brazil,..,..,..,..,..,339877.7285,..,..,..,..,..,28283.21593,27308,39245.17107,-0.03225264329139471,0.03225264329139471,39193,..,..,..
2007Q2 [2007Q2],Canada,..,..,..,..,..,358801.5172,..,..,..,..,..,97.4697237,75304,108337.3,-0.3016704921455667,0.3016704921455667,112.8418738,..,..,..
2007Q2 [2007Q2],China,..,..,..,..,..,854400.6104,..,..,..,..,..,225461.916,228818.8727,297483.6432,-0.08429503247461631,0.08429503247461631,294903,..,..,..
2007Q2 [2007Q2],France,..,..,..,..,..,651876.4477,..,..,..,..,..,129.3089,152360,183099.1061,-0.28068171176542417,0.28068171176542417,187036.7896,..,..,..
2007Q2 [2007Q2],Germany,..,..,..,..,..,840251.1345,..,..,..,..,..,258028.4686,256576.5902,324307.0854,-0.0788795326523894,0.0788795326523894,321590,..,..,..
2007Q2 [2007Q2],India,..,..,..,..,..,275814.4214,..,..,..,..,..,57880.20527,59536.1,1481.212543,0.20448166720480265,-0.20448166720480265,1478.77,..,..,..
2007Q2 [2007Q2],Italy,..,..,..,..,..,539618.7236,..,..,..,..,..,213.9384689,219.1367482,122270,-0.2261894485736484,0.2261894485736484,125792,..,..,..
2007Q2 [2007Q2],Japan,..,..,..,..,..,1105634.258,..,..,..,..,..,152175.1793,148471.0139,171536,-0.017511053551309202,0.017511053551309202,169546,..,..,..
2007Q2 [2007Q2],United Kingdom,..,..,..,..,..,762690.7735,..,..,..,..,..,264.4493509,113325,54374.61897,-0.07094640645879008,0.07094640645879008,56255,..,..,..
2007Q2 [2007Q2],United States,..,..,..,..,..,3595600,..,..,..,..,..,482180.1867,484368,282247,0.055604957920792085,-0.055604957920792085,285489.4,..,..,..
2007Q3 [2007Q3],Brazil,..,..,..,..,..,357168.0587,..,..,..,..,..,30336.43233,33013,38889.3096,-0.02394636659596683,0.02394636659596683,43360,..,..,..
2007Q3 [2007Q3],Canada,..,..,..,..,..,378382.8932,..,..,..,..,..,101.6108952,82387,108272.8,-0.2858775886774154,0.2858775886774154,108.4725558,..,..,..
2007Q3 [2007Q3],China,..,..,..,..,..,908539.8801,..,..,..,..,..,239654.0092,257911.5325,307703.6791,-0.07490003619049723,0.07490003619049723,331392,..,..,..
2007Q3 [2007Q3],France,..,..,..,..,..,672072.7412,..,..,..,..,..,136.6184,148624,192384.4258,-0.2860520827801132,0.2860520827801132,183191.4025,..,..,..
2007Q3 [2007Q3],Germany,..,..,..,..,..,864227.4992,..,..,..,..,..,262562.4829,261004.4806,331742.5105,-0.08004839890426849,0.08004839890426849,330111,..,..,..
2007Q3 [2007Q3],India,..,..,..,..,..,288807.9802,..,..,..,..,..,57207.65896,59712,1517.481653,0.19282769564897223,-0.19282769564897223,1526.83,..,..,..
2007Q3 [2007Q3],Italy,..,..,..,..,..,556984.5024,..,..,..,..,..,212.8403952,213.11241,127687,-0.2288648230884781,0.2288648230884781,120794,..,..,..
2007Q3 [2007Q3],Japan,..,..,..,..,..,1123115.685,..,..,..,..,..,151146.3025,155455.8113,180039,-0.025725486595799797,0.025725486595799797,181509,..,..,..
2007Q3 [2007Q3],United Kingdom,..,..,..,..,..,790311.4799,..,..,..,..,..,263.1719187,124690,55436.94636,-0.06981269517719933,0.06981269517719933,54072,..,..,..
2007Q3 [2007Q3],United States,..,..,..,..,..,3633800,..,..,..,..,..,483883.7911,500303,291390,0.05297313861522372,-0.05297313861522372,287382.7,..,..,..
2007Q4 [2007Q4],Brazil,..,..,..,..,..,394383.4594,..,..,..,..,..,34564.33994,34995,43287.35964,-0.02211811751251149,0.02211811751251149,43982,..,..,..
2007Q4 [2007Q4],Canada,..,..,..,..,..,408688.7156,..,..,..,..,..,100.8047269,87696,112445.8,-0.27489135614660953,0.27489135614660953,114.7698321,..,..,..
2007Q4 [2007Q4],China,..,..,..,..,..,972614.5956,..,..,..,..,..,266079.0519,263522.4981,323450.4985,-0.058986824647236424,0.058986824647236424,339542,..,..,..
2007Q4 [2007Q4],France,..,..,..,..,..,714663.4386,..,..,..,..,..,134.3011,170929,214934.729,-0.3005616578354509,0.3005616578354509,220403.9854,..,..,..
2007Q4 [2007Q4],Germany,..,..,..,..,..,919639.3717,..,..,..,..,..,281819.8596,289862.9298,351484.5508,-0.07575218432766888,0.07575218432766888,360520,..,..,..
2007Q4 [2007Q4],India,..,..,..,..,..,313347.4632,..,..,..,..,..,64818.74089,64053.6,1733.614308,0.20132643148840404,-0.20132643148840404,1665.74,..,..,..
2007Q4 [2007Q4],Italy,..,..,..,..,..,595493.4732,..,..,..,..,..,218.3362233,210.3352133,133559,-0.22391624724309406,0.22391624724309406,136408,..,..,..
2007Q4 [2007Q4],Japan,..,..,..,..,..,1170250.728,..,..,..,..,..,169155.6291,172979.4201,192411,-0.01987212683878801,0.01987212683878801,196334,..,..,..
2007Q4 [2007Q4],United Kingdom,..,..,..,..,..,807288.1159,..,..,..,..,..,268.1364289,131696,58679.57529,-0.07235513283380914,0.07235513283380914,59256,..,..,..
2007Q4 [2007Q4],United States,..,..,..,..,..,3670400,..,..,..,..,..,511839.9892,520301,301905,0.05719676035309503,-0.05719676035309503,306942.3,..,..,..
2008 [2008],Brazil,92.73946588,93.00462229,5.684313464,92.63698821,92.98406036,1721486.548,81.63090166,193783,..,5.07154E11,5.61204E11,172346.9849,173119,196652.3913,-0.014118847706499755,0.014118847706499755,197780,1.836026973,1.836026973,77.08320459
2008 [2008],Canada,98.79778973,98.53914796,2.385225064,98.34968778,99.12395019,1563524.727,106.6188442,43783.38992,6.158333333,2.34104E11,2.32412E11,486.3994349,397783,460826.1,-0.2944243174512327,0.2944243174512327,469.312606,1.066823449,1.066823449,94.68128101
2008 [2008],China,100.8205689,99.47266231,5.90906671,100.7856648,98.91266325,4589011.528,94.4416517,1950299.862,4.049512207,2.32603E12,2.22209E12,1133801.58,1132028.547,1429058.046,-0.06433988326211065,0.06433988326211065,1429519,6.950109677,6.950109677,..
2008 [2008],France,98.70271235,99.08923382,2.81480392,98.07092199,99.58863126,2926644.555,113.9460099,37936.95647,7.075,3.94707E11,4.03937E11,574.1616,697891,910750.8865,-0.31099667479093646,0.31099667479093646,910749.55,4.482463301,0.68335173,106.5086916
2008 [2008],Germany,98.73339095,99.65839626,2.63864457,98.21780405,99.6117732,3738277.087,109.9060743,49052.00375,7.409977529,1.04024E12,1.15765E12,1187229.404,1185807.295,1451522.568,-0.07069919052257773,0.07069919052257773,1450292,1.336512218,0.68335173,112.5582847
2008 [2008],India,..,84.6506511,8.572808361,..,84.84204131,1243962.437,90.07865222,255968,10.4,4.80606E11,4.64123E11,319841.5192,321031.8,8403.988501,0.2503592724633051,-0.2503592724633051,8412.36,43.52440548,43.52440548,..
2008 [2008],Italy,98.92178363,98.42866577,3.344845409,97.2941388,98.57194505,2407984.744,129.6527256,41337.18868,6.720629791,5.46633E11,6.17381E11,778.1882728,779.8524299,542160,-0.22482775818084672,0.22482775818084672,544542,1323.121767,0.68335173,113.3866708
2008 [2008],Japan,101.5189661,101.7045455,1.364221364,101.0771543,102.0272602,5043692.957,99.85506391,1010691.08,3.994578828,1.80896E12,1.9856E12,762181.95,762415.5987,782945,-0.00411663639658786,0.00411663639658786,781938,103.3873508,103.3873508,83.86039306
2008 [2008],United Kingdom,96.96607468,95.98498117,3.604425981,96.37738553,96.47654127,2943699.713,114.3569547,56647.61453,5.708333333,5.00559E11,5.11041E11,1041.277828,554216,252153.7241,-0.08530504832508369,0.08530504832508369,252326,0.545602418,0.545602418,120.7479754
2008 [2008],United States,97.9487564,98.97293184,3.814953399,97.70301058,99.36105996,14712900,107.4621542,80704.19893,5.8,3.19157E12,3.20125E12,2103629.995,2103640.8,1287441,0.055474379286204634,-0.055474379286204634,1287442.1,1,1,102.6885374
2008Q1 [2008Q1],Brazil,..,..,..,..,..,426271.1717,..,..,..,..,..,38875.45362,35968,45324.65532,-0.015129340495347407,0.015129340495347407,38666,..,..,..
2008Q1 [2008Q1],Canada,..,..,..,..,..,407437.5277,..,..,..,..,..,113.037884,93096,116329.3,-0.2852370098847917,0.2852370098847917,116.4222084,..,..,..
2008Q1 [2008Q1],China,..,..,..,..,..,1064433.483,..,..,..,..,..,289553.7722,265131.0043,347703.7814,-0.05463000753800975,0.05463000753800975,305837,..,..,..
2008Q1 [2008Q1],France,..,..,..,..,..,748118.0477,..,..,..,..,..,129.867,180030,245025.2888,-0.32734863508894335,0.32734863508894335,243520.9444,..,..,..
2008Q1 [2008Q1],Germany,..,..,..,..,..,957497.5638,..,..,..,..,..,303836.1223,297954.9514,380161.1381,-0.07971301305153253,0.07971301305153253,374417,..,..,..
2008Q1 [2008Q1],India,..,..,..,..,..,322411.0146,..,..,..,..,..,72380.14799,67222.5,1836.527523,0.21880028061237336,-0.21880028061237336,1883.16,..,..,..
2008Q1 [2008Q1],Italy,..,..,..,..,..,618901.7458,..,..,..,..,..,226.3286175,227.0951727,143847,-0.23205730531080365,0.23205730531080365,141299,..,..,..
2008Q1 [2008Q1],Japan,..,..,..,..,..,1257934.752,..,..,..,..,..,187093.1783,182090.2891,204075,-0.013499763539404942,0.013499763539404942,200829,..,..,..
2008Q1 [2008Q1],United Kingdom,..,..,..,..,..,793778.926,..,..,..,..,..,260.9534899,132146,60550.38668,-0.07595242354683023,0.07595242354683023,59473,..,..,..
2008Q1 [2008Q1],United States,..,..,..,..,..,3662800,..,..,..,..,..,535865.3217,504613.9,317929,0.0594999240198755,-0.0594999240198755,314348.8,..,..,..
2008Q2 [2008Q2],Brazil,..,..,..,..,..,467182.9615,..,..,..,..,..,44936.65536,43466,51122.29822,-0.013240300631126507,0.013240300631126507,51920,..,..,..
2008Q2 [2008Q2],Canada,..,..,..,..,..,415234.5209,..,..,..,..,..,127.7597241,99088,126320.4,-0.303906910250101,0.303906910250101,130.6619534,..,..,..
2008Q2 [2008Q2],China,..,..,..,..,..,1143901.293,..,..,..,..,..,298991.8411,303587.1249,363943.316,-0.05678066394142975,0.05678066394142975,360388,..,..,..
2008Q2 [2008Q2],France,..,..,..,..,..,780881.0522,..,..,..,..,..,139.806,192102,258548.2349,-0.3309190665748363,0.3309190665748363,264066.5872,..,..,..
